# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.6 - Jan. 24, 2020
# Instrument: hb3_Fahima.instr
# Ncount: 1000000000
# Trace: no
# Gravitation: no
# Seed: 1590197547
# Directory: /home/fi0/HB3A_simulation/hb3_Fahima_20200522_190210
# Param: brightness=2.3e+11
# Param: Lmin=0.1
# Param: Lmax=5
# Param: lambda=1.53
# Param: DM=1.02941
# Param: THETA_M=48
# Param: SM=1
# Param: RV=1.4
# Param: L1=6.56
# Param: TILT=0
# Date: Fri May 22 19:51:59 2020 (1590191519)
# type: array_1d(200)
# Source: HB3A (hb3_Fahima.instr)
# component: source_check_energy_at_main_shutter_exit
# position: -3.49138 0 3.30313
# title: Energy monitor
# Ncount: 1000000000
# filename: source_check_energy_at_main_shutter_exit.dat
# statistics: X0=53.9268; dX=37.6357;
# signal: Min=0; Max=1.38709e+08; Mean=3.34617e+07;
# values: 6.69235e+09 495280 4.88028e+08
# xvar: E
# yvar: (I,I_err)
# xlabel: Energy [meV]
# ylabel: Intensity
# xlimits: 0 300
# variables: E I I_err N
0.75 0 0 0 
2.25 0 0 0 
3.75 38665452.17 4416.353218 80252620 
5.25 60645863.71 7825.82721 62255580 
6.75 73763900.71 11434.25914 42490647 
8.25 85232554.3 15322.5054 31354477 
9.75 95283111.73 19386.70237 24374375 
11.25 104005220.8 23535.57997 19653744 
12.75 111429421.4 27686.96021 16274280 
14.25 117869213.8 31809.92772 13779403 
15.75 123090086.3 35814.24626 11845009 
17.25 127516893.2 39709.502 10334511 
18.75 130987834.7 43429.58287 9112594 
20.25 133747774.3 46980.25067 8116099 
21.75 135864807.1 50342.79649 7291728 
23.25 137273558.6 53482.72985 6593991 
24.75 138412619.8 56465.78412 6013279 
26.25 138708541.4 59160.0133 5500771 
27.75 138630072 61647.54809 5059535 
29.25 138258803.3 63937.70947 4678003 
30.75 137293615 65952.37785 4335085 
32.25 136143824.7 67780.26137 4035722 
33.75 134744202.2 69405.14386 3770049 
35.25 133140774.9 70834.42311 3533666 
36.75 131163065 72022.44963 3317143 
38.25 129134087 73055.05123 3124967 
39.75 126978139.6 73913.67066 2951629 
41.25 124543019.9 74555.49835 2790768 
42.75 121945414.4 75014.21299 2642898 
44.25 119483563.5 75385.17909 2512317 
45.75 116829239 75571.21559 2390093 
47.25 114103585.9 75612.5794 2277353 
48.75 111213193.7 75481.59614 2170933 
50.25 108346755.8 75244.07767 2073480 
51.75 105685366.5 74970.79917 1987263 
53.25 102803204.9 74516.13778 1903357 
54.75 99978914.94 73983.23392 1826232 
56.25 97093147.76 73332.66893 1753018 
57.75 94186216.46 72583.08993 1683863 
59.25 91374423.29 71783.73487 1620314 
60.75 88635260.24 70931.64736 1561472 
62.25 85909069 70008.27428 1505844 
63.75 83073004.68 68966.31248 1450929 
65.25 80441617.24 67939.74058 1401890 
66.75 77799442.43 66843.88299 1354658 
68.25 75471063.84 65823.23675 1314627 
69.75 72786018.93 64590.11307 1269884 
71.25 70302050.61 63391.03409 1229931 
72.75 67901606.37 62179.21209 1192533 
74.25 65516309.5 60927.19008 1156319 
75.75 63139594.39 59634.1593 1121024 
77.25 60846207.62 58338.8418 1087811 
78.75 58688787.59 57070.15335 1057535 
80.25 56590629.62 55795.50023 1028712 
81.75 54567069.49 54525.14354 1001547 
83.25 52500163.25 53202.57109 973779 
84.75 50522187.87 51896.65322 947743 
86.25 48549031.37 50566.64137 921804 
87.75 46817394.19 49338.63452 900423 
89.25 45005214.69 48047.33276 877393 
90.75 43215095.91 46746.95795 854618 
92.25 41591131.25 45518.4264 834902 
93.75 39958312.39 44268.5782 814765 
95.25 38334105.81 43008.42055 794463 
96.75 36827448.66 41800.50308 776231 
98.25 35411389.88 40632.1106 759554 
99.75 33991305.46 39450.85795 742395 
101.25 32563717.34 38255.4312 724594 
102.75 31292271.83 37143.14935 709791 
104.25 29981816 36000.51959 693606 
105.75 28766311.84 34908.17689 679093 
107.25 27581701.22 33829.29919 664771 
108.75 26537039.7 32832.16437 653315 
110.25 25422326.67 31788.40685 639603 
111.75 24292514.35 30731.48794 624879 
113.25 23328066.48 29776.84311 613789 
114.75 22316284.62 28789.98593 600870 
116.25 21405395.83 27867.30288 590034 
117.75 20512355.75 26955.82825 579091 
119.25 19600555.72 26031.64039 566964 
120.75 18728883.84 25133.72887 555306 
122.25 17951950.66 24300.38845 545783 
123.75 17263751.61 23528.45304 538403 
125.25 16500737.55 22707.70034 528062 
126.75 15748638.32 21895.31546 517379 
128.25 15098512.23 21155.97048 509364 
129.75 14424951.23 20402.80848 499891 
131.25 13779818.48 19671.88395 490707 
132.75 13213635.69 18999.93934 483691 
134.25 12611795.96 18305.51727 474699 
135.75 12076926.77 17662.65715 467552 
137.25 11542857.76 17023.2799 459801 
138.75 11041527.11 16411.58735 452676 
140.25 10544950.71 15806.88498 445069 
141.75 10082639.62 15231.35249 438231 
143.25 9633924.645 14669.71093 431316 
144.75 9203192.987 14125.18233 424543 
146.25 8809142.635 13612.4598 418820 
147.75 8386709.148 13081.59344 411051 
149.25 8032085.965 12606.92918 405950 
150.75 7665941.788 12127.27434 399613 
152.25 7331646.618 11676.18592 394309 
153.75 6989605.059 11222.8152 387916 
155.25 6684446.015 10802.52247 382928 
156.75 6375569.195 10383.07325 377071 
158.25 6093962.322 9989.340007 372189 
159.75 5801140.422 9589.857205 365966 
161.25 5537069.469 9217.691164 360873 
162.75 5311192.184 8881.061652 357679 
164.25 5038159.78 8507.978172 350696 
165.75 4813719.652 8179.528025 346374 
167.25 4611416.828 7872.98337 343108 
168.75 4386727.625 7550.720028 337556 
170.25 4174447.394 7242.186448 332277 
171.75 3995598.279 6965.899674 329042 
173.25 3805712.746 6683.00558 324318 
