# Format: McCode list with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.6 - Jan. 24, 2020
# Instrument: hb3_Fahima.instr
# Ncount: 1000000000
# Trace: no
# Gravitation: no
# Seed: 1590197547
# Directory: /home/fi0/HB3A_simulation/hb3_Fahima_20200522_190210
# Param: brightness=2.3e+11
# Param: Lmin=0.1
# Param: Lmax=5
# Param: lambda=1.53
# Param: DM=1.02941
# Param: THETA_M=48
# Param: SM=1
# Param: RV=1.4
# Param: L1=6.56
# Param: TILT=0
# Date: Fri May 22 19:51:59 2020 (1590191519)
# type: array_2d(11, 9586)
# Source: HB3A (hb3_Fahima.instr)
# component: saveNeutrons
# position: -4.98654 0 4.60702
# title:  Intensity Position Position Position Velocity Velocity Velocity Time_Of_Flight Spin Spin Spin Monitor (Square)
# Ncount: 1000000000
# filename: neutrons_before_sampel.dat
# statistics: X0=0; dX=0; Y0=0; dY=0;
# signal: Min=0.0283606; Max=0.0283606; Mean=0;
# values: 0 0 0
# xvar: List
# yvar: p
# xlabel: List of neutron events
# ylabel: p x y z vx vy vz t sx sy sz 
# zvar: I
# zlabel: Signal per bin
# xylimits: 1 9586 1 11
# variables: p x y z vx vy vz t sx sy sz 
# Data [saveNeutrons/neutrons_before_sampel.dat] I:
0.02836061728 0.0006603210266 6.192644204e-05 -0.0199 20.81879906 63.14353783 7733.179299 0.0008430052837 0 0 0 
0.02829790635 0.0006601469444 3.406626832e-05 -0.0199 20.69179929 42.75931633 7733.319215 0.0008430052589 0 0 0 
0.02812649332 0.0006597991042 -2.608946875e-05 -0.0199 20.4375976 -1.256817402 7733.438001 0.000843005238 0 0 0 
0.02809612918 0.0006596315914 -5.771794236e-05 -0.0199 20.31492621 -24.39969189 7733.399935 0.0008430052447 0 0 0 
0.02836061728 0.0006605229141 9.270692734e-05 -0.0199 20.96592952 85.66288956 7732.962233 0.000843005322 0 0 0 
0.02813970041 0.0006598401143 -1.863744196e-05 -0.0199 20.46760236 4.195933771 7733.436886 0.0008430052382 0 0 0 
0.02834803504 0.0006602190198 4.576146153e-05 -0.0199 20.74439708 51.31637431 7733.267026 0.0008430052682 0 0 0 
3.707586638 -0.0001431882676 0.001993174345 -0.0199 4.797690246 -19.9800286 2583.964805 0.002522880178 0 0 0 
3.695401706 -0.0001431386887 0.001981787556 -0.0199 4.810644064 -22.96552703 2583.939971 0.002522880215 0 0 0 
3.690268185 -0.0006577673906 8.507315453e-05 -0.0199 21.66245013 -13.6713086 2574.203081 0.002532397449 0 0 0 
0.02843137736 -0.001408953552 0.000190612843 -0.0199 51.51447997 -37.39736319 7732.158984 0.0008431152029 0 0 0 
0.02843137736 -0.00140920302 0.0002294525726 -0.0199 51.29284232 -2.796135183 7732.250389 0.0008431151897 0 0 0 
0.02353354858 -0.001407866471 4.755809236e-05 -0.0199 52.47157864 -164.8053018 7730.486453 0.0008431154458 0 0 0 
1.247444868e-50 0.0006301769154 -0.001364493323 -0.0199 170.188852 16.47879161 25722.82466 0.0002534377635 0 0 0 
1.243689153e-50 0.0006301848698 -0.001285812652 -0.0199 170.2027384 209.1345783 25721.97966 0.0002534377769 0 0 0 
1.243511492e-50 0.0006302486128 -0.001451784774 -0.0199 170.3594328 -197.2630166 25722.07241 0.0002534377755 0 0 0 
1.246614881e-50 0.0006301770842 -0.001303505197 -0.0199 170.1857643 165.8149111 25722.29551 0.0002534377719 0 0 0 
1.247444868e-50 0.0006301755504 -0.001360116411 -0.0199 170.1854495 27.19637614 25722.81558 0.0002534377637 0 0 0 
1.247444868e-50 0.0006302006485 -0.001406254371 -0.0199 170.2460521 -85.77959105 25722.68653 0.0002534377657 0 0 0 
1.107292632e-05 -0.0003991693412 7.310048786e-05 -0.0199 -16.81484789 19.69037962 10372.41434 0.000628518539 0 0 0 
1.102429171e-05 -0.0003991976099 -2.099324559e-05 -0.0199 -16.84472966 -81.39598719 10372.11361 0.000628518566 0 0 0 
1.105940556e-05 -0.0003991990628 -8.536521829e-06 -0.0199 -16.84644712 -68.01424195 10372.20998 0.0006285185573 0 0 0 
1.107292632e-05 -0.0003991989418 3.765334434e-06 -0.0199 -16.84644411 -54.7985309 10372.28823 0.0006285185503 0 0 0 
1.280668994e-05 -0.0006338648506 0.001871365549 -0.0199 -1.166882359 -60.07667086 10331.34242 0.0006310071474 0 0 0 
1.280668994e-05 -0.0006338448176 0.001866593001 -0.0199 -1.14493155 -65.30506517 10331.3107 0.0006310071503 0 0 0 
2.445030558 0.0009011090567 0.0008150263187 -0.0199 32.50117273 -12.22852281 5149.969494 0.001265854653 0 0 0 
2.445030558 0.0009011694143 0.0008344710956 -0.0199 32.53017264 -2.913419042 5149.983005 0.001265854648 0 0 0 
7.039559408e-89 0.001604015153 0.000231293891 -0.0199 149.4833369 -153.1237855 33467.66293 0.0001947899853 0 0 0 
7.047504918e-89 0.001604375365 0.0003958626224 -0.0199 150.5352131 330.0647726 33466.3809 0.0001947899984 0 0 0 
7.043814909e-89 0.001603989018 0.000210463814 -0.0199 149.4051059 -214.2822136 33467.32758 0.0001947899887 0 0 0 
7.037153183e-89 0.001604104265 0.0002858189723 -0.0199 149.7465436 6.971006221 33468.01132 0.0001947899818 0 0 0 
7.038883247e-89 0.001604136038 0.0003017892442 -0.0199 149.8396447 53.86280283 33467.96829 0.0001947899822 0 0 0 
7.041512159e-89 0.001604001239 0.000220639727 -0.0199 149.4417816 -184.4053173 33467.50538 0.0001947899869 0 0 0 
2.654105397e-89 0.0004515686228 0.001881834456 -0.0199 51.47945397 35.65650607 33543.67718 0.0001943502548 0 0 0 
2.654673875e-89 0.0004515881136 0.001860359238 -0.0199 51.54236867 -33.66043089 33543.67915 0.0001943502548 0 0 0 
2.152517043e-40 -0.001664314161 -0.0005539203653 -0.0199 27.70659943 -62.18735714 23197.11947 0.000281039291 0 0 0 
0.02572923063 0.000403197584 0.0007787900164 -0.0199 -20.35344585 20.14065065 7773.713706 0.000838623644 0 0 0 
0.02576945807 0.0004038532665 0.0006280933326 -0.0199 -19.86141264 -92.6299554 7773.189172 0.0008386237342 0 0 0 
0.02573215972 0.0004032757803 0.0007577984342 -0.0199 -20.29499137 4.431197399 7773.738686 0.0008386236397 0 0 0 
0.02573184255 0.0004032708866 0.0007590794145 -0.0199 -20.29865203 5.389847092 7773.738071 0.0008386236398 0 0 0 
0.02574771179 0.0004029929092 0.0008403098813 -0.0199 -20.50594298 66.17808412 7773.457703 0.000838623688 0 0 0 
0.02576945807 0.000403547615 0.0006921859659 -0.0199 -20.09123074 -44.67062712 7773.612131 0.0008386236615 0 0 0 
2.323317616 1.053757089e-05 0.001256018899 -0.0199 -24.96541905 -4.91709314 5198.531308 0.001254061562 0 0 0 
2.323317616 1.056514278e-05 0.001235963758 -0.0199 -24.95106482 -15.28783988 5198.511223 0.001254061569 0 0 0 
2.31444535 1.063967963e-05 0.001191453515 -0.0199 -24.91195323 -38.30377476 5198.392774 0.001254061613 0 0 0 
2.258365026 1.082765411e-05 0.001108511633 -0.0199 -24.81240107 -81.18539835 5197.900392 0.001254061796 0 0 0 
2.322981769 1.059993305e-05 0.001213815216 -0.0199 -24.9328527 -26.74089235 5198.465013 0.001254061586 0 0 0 
2.323317616 1.050782381e-05 0.001281598908 -0.0199 -24.98078059 8.310696005 5198.526917 0.001254061563 0 0 0 
3.739145394 0.001058375082 -0.0003778527873 -0.0199 2.795786664 2.267020418 2587.840925 0.002519175429 0 0 0 
3.694156591 0.001058513777 -0.00048102625 -0.0199 2.828485323 -22.13253257 2587.747236 0.002519175582 0 0 0 
3.739145394 0.001058447071 -0.0004403233986 -0.0199 2.812780054 -12.50703507 2587.811676 0.002519175476 0 0 0 
3.739145394 0.001058436937 -0.0004331522254 -0.0199 2.810391774 -10.81111551 2587.81932 0.002519175464 0 0 0 
1.352137355e-63 -1.955931588e-05 0.0009348412572 -0.0199 -224.863421 -86.11103836 28590.65563 0.000228012684 0 0 0 
5.082871253e-51 -0.0005199073319 -0.001775895824 -0.0199 11.98117073 -242.6869933 25813.34574 0.0002525482288 0 0 0 
4.962820577e-51 -0.0005205733139 -0.00169039665 -0.0199 10.17731463 -11.0496898 25814.48495 0.0002525482125 0 0 0 
3.762866181 0.0002006422718 -8.747890883e-05 -0.0199 -13.16753364 18.95984336 2594.681261 0.002512471573 0 0 0 
3.762866181 0.000200806096 -6.154824166e-05 -0.0199 -13.1256873 25.53788 2594.625067 0.002512471658 0 0 0 
1.16156803e-31 0.0008895755045 0.001461906344 -0.0199 -171.3392172 58.71771065 20788.20976 0.0003135905851 0 0 0 
3.667407805 -0.0007715003961 0.001163791398 -0.0199 20.39343078 -16.79933239 2570.372816 0.002536189473 0 0 0 
3.679020513 -0.0007715695161 0.001195663584 -0.0199 20.37454098 -7.932656204 2570.415623 0.002536189413 0 0 0 
3.658538738 -0.0007714790799 0.001155015994 -0.0199 20.39922473 -19.24051185 2570.355656 0.002536189497 0 0 0 
3.613477538 -0.0007713856683 0.001120501165 -0.0199 20.42449639 -28.84142665 2570.265655 0.002536189623 0 0 0 
3.677984105 -0.0007715283428 0.001175969464 -0.0199 20.38581441 -13.41151146 2570.392786 0.002536189445 0 0 0 
3.679020513 -0.0007716669616 0.001257901411 -0.0199 20.34739433 9.382112725 2570.410956 0.002536189419 0 0 0 
3.679020513 -0.0007716739143 0.0012640683 -0.0199 20.3454061 11.09773062 2570.404137 0.002536189429 0 0 0 
